Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A14006_001,SE_A10060_001,SE_A10060_002,SE_A10060_003
39085203000,14000US39085203000,"Census Tract 2030, Lake County, Ohio","Census Tract 2030, Lake County, Ohio",oh,140,0,ACSSF,13203,,,,,39,85,,,,203000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7549,7436,7135,42,0,159,0,0,100,113,113,0,0,0,0,0,0,67773,2813,2629,184
39085203100,14000US39085203100,"Census Tract 2031, Lake County, Ohio","Census Tract 2031, Lake County, Ohio",oh,140,0,ACSSF,13204,,,,,39,85,,,,203100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,546,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42639,223,186,37
39085203200,14000US39085203200,"Census Tract 2032, Lake County, Ohio","Census Tract 2032, Lake County, Ohio",oh,140,0,ACSSF,13205,,,,,39,85,,,,203200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3683,3676,3370,306,0,0,0,0,0,7,7,0,0,0,0,0,0,50281,1602,1048,554
39085203300,14000US39085203300,"Census Tract 2033, Lake County, Ohio","Census Tract 2033, Lake County, Ohio",oh,140,0,ACSSF,13206,,,,,39,85,,,,203300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2263,2247,2216,0,0,31,0,0,0,16,16,0,0,0,0,0,0,59241,813,631,182
39085203400,14000US39085203400,"Census Tract 2034, Lake County, Ohio","Census Tract 2034, Lake County, Ohio",oh,140,0,ACSSF,13207,,,,,39,85,,,,203400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5001,4973,4878,80,0,15,0,0,0,28,28,0,0,0,0,0,0,47652,1976,1581,395
39085203500,14000US39085203500,"Census Tract 2035, Lake County, Ohio","Census Tract 2035, Lake County, Ohio",oh,140,0,ACSSF,13208,,,,,39,85,,,,203500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7568,7451,7397,0,0,54,0,0,0,117,75,0,0,0,0,18,24,80337,2741,2732,9
39085203600,14000US39085203600,"Census Tract 2036, Lake County, Ohio","Census Tract 2036, Lake County, Ohio",oh,140,0,ACSSF,13209,,,,,39,85,,,,203600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,882,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128333,278,242,36
39085203700,14000US39085203700,"Census Tract 2037, Lake County, Ohio","Census Tract 2037, Lake County, Ohio",oh,140,0,ACSSF,13210,,,,,39,85,,,,203700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474,449,425,0,0,0,0,0,24,25,0,0,0,0,0,25,0,120313,193,180,13
39085203800,14000US39085203800,"Census Tract 2038, Lake County, Ohio","Census Tract 2038, Lake County, Ohio",oh,140,0,ACSSF,13211,,,,,39,85,,,,203800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829,2817,2807,10,0,0,0,0,0,12,0,0,0,0,0,0,12,69375,1052,782,270
39085203900,14000US39085203900,"Census Tract 2039, Lake County, Ohio","Census Tract 2039, Lake County, Ohio",oh,140,0,ACSSF,13212,,,,,39,85,,,,203900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526,4513,4480,0,0,9,0,0,24,13,0,0,0,0,0,0,13,80982,1654,1571,83
39085204000,14000US39085204000,"Census Tract 2040, Lake County, Ohio","Census Tract 2040, Lake County, Ohio",oh,140,0,ACSSF,13213,,,,,39,85,,,,204000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3241,3241,2983,211,0,10,0,0,37,0,0,0,0,0,0,0,0,42917,1413,834,579
39085204100,14000US39085204100,"Census Tract 2041, Lake County, Ohio","Census Tract 2041, Lake County, Ohio",oh,140,0,ACSSF,13214,,,,,39,85,,,,204100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,336,309,19,0,4,0,0,4,0,0,0,0,0,0,0,0,54583,99,81,18
39085204200,14000US39085204200,"Census Tract 2042, Lake County, Ohio","Census Tract 2042, Lake County, Ohio",oh,140,0,ACSSF,13215,,,,,39,85,,,,204200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3907,3070,2248,796,0,0,0,0,26,837,695,13,0,0,0,100,29,33362,1465,844,621
39085204300,14000US39085204300,"Census Tract 2043, Lake County, Ohio","Census Tract 2043, Lake County, Ohio",oh,140,0,ACSSF,13216,,,,,39,85,,,,204300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6303,5991,4685,1112,21,32,0,0,141,312,272,0,0,0,0,40,0,45412,2441,1428,1013
39085204400,14000US39085204400,"Census Tract 2044, Lake County, Ohio","Census Tract 2044, Lake County, Ohio",oh,140,0,ACSSF,13217,,,,,39,85,,,,204400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3378,2370,2002,264,0,0,0,0,104,1008,538,0,0,0,0,383,87,34187,1164,512,652
39085204500,14000US39085204500,"Census Tract 2045, Lake County, Ohio","Census Tract 2045, Lake County, Ohio",oh,140,0,ACSSF,13218,,,,,39,85,,,,204500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4209,2696,1822,552,8,0,0,34,280,1513,960,0,0,0,0,545,8,26710,1469,489,980
39085204600,14000US39085204600,"Census Tract 2046, Lake County, Ohio","Census Tract 2046, Lake County, Ohio",oh,140,0,ACSSF,13219,,,,,39,85,,,,204600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033,1033,924,0,68,0,0,0,41,0,0,0,0,0,0,0,0,29696,459,265,194
39085204700,14000US39085204700,"Census Tract 2047, Lake County, Ohio","Census Tract 2047, Lake County, Ohio",oh,140,0,ACSSF,13220,,,,,39,85,,,,204700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4925,4570,4430,32,12,80,0,0,16,355,329,26,0,0,0,0,0,42266,2122,1650,472
39085204800,14000US39085204800,"Census Tract 2048, Lake County, Ohio","Census Tract 2048, Lake County, Ohio",oh,140,0,ACSSF,13221,,,,,39,85,,,,204800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4445,4207,4133,0,0,38,0,0,36,238,238,0,0,0,0,0,0,50805,1808,1462,346
39085204900,14000US39085204900,"Census Tract 2049, Lake County, Ohio","Census Tract 2049, Lake County, Ohio",oh,140,0,ACSSF,13222,,,,,39,85,,,,204900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5783,5662,5580,0,0,53,0,0,29,121,0,0,0,0,0,0,121,66098,2114,1926,188
39085205001,14000US39085205001,"Census Tract 2050.01, Lake County, Ohio","Census Tract 2050.01, Lake County, Ohio",oh,140,0,ACSSF,13223,,,,,39,85,,,,205001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269,5227,5199,9,0,19,0,0,0,42,42,0,0,0,0,0,0,75884,2096,1926,170
39085205002,14000US39085205002,"Census Tract 2050.02, Lake County, Ohio","Census Tract 2050.02, Lake County, Ohio",oh,140,0,ACSSF,13224,,,,,39,85,,,,205002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6012,5983,5563,54,0,334,0,0,32,29,29,0,0,0,0,0,0,75450,2171,2014,157
39085205100,14000US39085205100,"Census Tract 2051, Lake County, Ohio","Census Tract 2051, Lake County, Ohio",oh,140,0,ACSSF,13225,,,,,39,85,,,,205100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5178,5153,5020,14,0,119,0,0,0,25,17,0,0,0,0,8,0,92656,1805,1747,58
39085205200,14000US39085205200,"Census Tract 2052, Lake County, Ohio","Census Tract 2052, Lake County, Ohio",oh,140,0,ACSSF,13226,,,,,39,85,,,,205200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3828,3828,3762,48,0,0,0,0,18,0,0,0,0,0,0,0,0,73776,1392,1325,67
39085205300,14000US39085205300,"Census Tract 2053, Lake County, Ohio","Census Tract 2053, Lake County, Ohio",oh,140,0,ACSSF,13227,,,,,39,85,,,,205300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2787,2765,2765,0,0,0,0,0,0,22,11,0,11,0,0,0,0,71094,887,870,17
39085205400,14000US39085205400,"Census Tract 2054, Lake County, Ohio","Census Tract 2054, Lake County, Ohio",oh,140,0,ACSSF,13228,,,,,39,85,,,,205400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514,1426,1378,0,0,15,0,25,8,88,88,0,0,0,0,0,0,68281,538,487,51
39085205500,14000US39085205500,"Census Tract 2055, Lake County, Ohio","Census Tract 2055, Lake County, Ohio",oh,140,0,ACSSF,13229,,,,,39,85,,,,205500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3862,3787,3730,57,0,0,0,0,0,75,61,0,0,0,0,14,0,66935,1332,1193,139
39085205600,14000US39085205600,"Census Tract 2056, Lake County, Ohio","Census Tract 2056, Lake County, Ohio",oh,140,0,ACSSF,13230,,,,,39,85,,,,205600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994,994,988,0,0,0,0,0,6,0,0,0,0,0,0,0,0,70078,322,265,57
39085205701,14000US39085205701,"Census Tract 2057.01, Lake County, Ohio","Census Tract 2057.01, Lake County, Ohio",oh,140,0,ACSSF,13231,,,,,39,85,,,,205701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5612,5383,5312,12,0,30,0,0,29,229,229,0,0,0,0,0,0,43255,2062,1498,564
39085205702,14000US39085205702,"Census Tract 2057.02, Lake County, Ohio","Census Tract 2057.02, Lake County, Ohio",oh,140,0,ACSSF,13232,,,,,39,85,,,,205702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3139,2923,2862,0,0,0,0,0,61,216,37,0,0,0,0,179,0,61920,1108,928,180
39085205800,14000US39085205800,"Census Tract 2058, Lake County, Ohio","Census Tract 2058, Lake County, Ohio",oh,140,0,ACSSF,13233,,,,,39,85,,,,205800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,1410,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77188,477,477,0
39085205900,14000US39085205900,"Census Tract 2059, Lake County, Ohio","Census Tract 2059, Lake County, Ohio",oh,140,0,ACSSF,13234,,,,,39,85,,,,205900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064,1064,1056,8,0,0,0,0,0,0,0,0,0,0,0,0,0,63958,391,343,48
39085206000,14000US39085206000,"Census Tract 2060, Lake County, Ohio","Census Tract 2060, Lake County, Ohio",oh,140,0,ACSSF,13235,,,,,39,85,,,,206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5276,5058,4997,0,0,61,0,0,0,218,218,0,0,0,0,0,0,49707,2058,1463,595
39085206100,14000US39085206100,"Census Tract 2061, Lake County, Ohio","Census Tract 2061, Lake County, Ohio",oh,140,0,ACSSF,13236,,,,,39,85,,,,206100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3534,3405,3285,0,0,100,0,0,20,129,129,0,0,0,0,0,0,51741,1347,1107,240
39087050100,14000US39087050100,"Census Tract 501, Lawrence County, Ohio","Census Tract 501, Lawrence County, Ohio",oh,140,0,ACSSF,13237,,,,,39,87,,,,50100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2734,2734,2612,43,0,9,0,0,70,0,0,0,0,0,0,0,0,31593,1033,712,321
39087050200,14000US39087050200,"Census Tract 502, Lawrence County, Ohio","Census Tract 502, Lawrence County, Ohio",oh,140,0,ACSSF,13238,,,,,39,87,,,,50200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251,2251,2169,69,0,0,0,0,13,0,0,0,0,0,0,0,0,38432,951,730,221
39087050300,14000US39087050300,"Census Tract 503, Lawrence County, Ohio","Census Tract 503, Lawrence County, Ohio",oh,140,0,ACSSF,13239,,,,,39,87,,,,50300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704,2663,2181,373,0,0,0,0,109,41,41,0,0,0,0,0,0,22611,1051,417,634
39087050400,14000US39087050400,"Census Tract 504, Lawrence County, Ohio","Census Tract 504, Lawrence County, Ohio",oh,140,0,ACSSF,13240,,,,,39,87,,,,50400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3004,3004,2979,15,0,0,0,0,10,0,0,0,0,0,0,0,0,22780,1383,778,605
39087050500,14000US39087050500,"Census Tract 505, Lawrence County, Ohio","Census Tract 505, Lawrence County, Ohio",oh,140,0,ACSSF,13241,,,,,39,87,,,,50500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6850,6850,6800,0,50,0,0,0,0,0,0,0,0,0,0,0,0,37706,2665,2210,455
39087050600,14000US39087050600,"Census Tract 506, Lawrence County, Ohio","Census Tract 506, Lawrence County, Ohio",oh,140,0,ACSSF,13242,,,,,39,87,,,,50600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611,1611,1590,21,0,0,0,0,0,0,0,0,0,0,0,0,0,23925,676,527,149
39087050700,14000US39087050700,"Census Tract 507, Lawrence County, Ohio","Census Tract 507, Lawrence County, Ohio",oh,140,0,ACSSF,13243,,,,,39,87,,,,50700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3867,3867,3855,0,7,0,0,0,5,0,0,0,0,0,0,0,0,35357,1326,946,380
39087050800,14000US39087050800,"Census Tract 508, Lawrence County, Ohio","Census Tract 508, Lawrence County, Ohio",oh,140,0,ACSSF,13244,,,,,39,87,,,,50800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3703,3703,3483,51,0,0,0,0,169,0,0,0,0,0,0,0,0,41389,1320,1045,275
39087050900,14000US39087050900,"Census Tract 509, Lawrence County, Ohio","Census Tract 509, Lawrence County, Ohio",oh,140,0,ACSSF,13245,,,,,39,87,,,,50900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219,2219,2182,5,0,0,0,0,32,0,0,0,0,0,0,0,0,29063,854,663,191
39087051001,14000US39087051001,"Census Tract 510.01, Lawrence County, Ohio","Census Tract 510.01, Lawrence County, Ohio",oh,140,0,ACSSF,13246,,,,,39,87,,,,51001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4738,4726,4404,199,24,0,0,0,99,12,0,0,0,0,0,12,0,32685,1910,1200,710
39087051002,14000US39087051002,"Census Tract 510.02, Lawrence County, Ohio","Census Tract 510.02, Lawrence County, Ohio",oh,140,0,ACSSF,13247,,,,,39,87,,,,51002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4368,4368,4170,105,0,0,0,0,93,0,0,0,0,0,0,0,0,27500,1634,1066,568
39087051100,14000US39087051100,"Census Tract 511, Lawrence County, Ohio","Census Tract 511, Lawrence County, Ohio",oh,140,0,ACSSF,13248,,,,,39,87,,,,51100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6947,6790,6473,186,43,0,0,0,88,157,157,0,0,0,0,0,0,36440,2773,2138,635
39087051200,14000US39087051200,"Census Tract 512, Lawrence County, Ohio","Census Tract 512, Lawrence County, Ohio",oh,140,0,ACSSF,13249,,,,,39,87,,,,51200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4808,4753,4612,58,0,5,0,0,78,55,35,0,0,0,0,20,0,41007,1931,1488,443
39087051300,14000US39087051300,"Census Tract 513, Lawrence County, Ohio","Census Tract 513, Lawrence County, Ohio",oh,140,0,ACSSF,13250,,,,,39,87,,,,51300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4187,4099,4069,17,0,0,0,0,13,88,73,0,0,0,0,5,10,34390,1519,1091,428
39087051400,14000US39087051400,"Census Tract 514, Lawrence County, Ohio","Census Tract 514, Lawrence County, Ohio",oh,140,0,ACSSF,13251,,,,,39,87,,,,51400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8692,8587,8347,224,0,0,0,0,16,105,105,0,0,0,0,0,0,41725,3635,3106,529
39089750100,14000US39089750100,"Census Tract 7501, Licking County, Ohio","Census Tract 7501, Licking County, Ohio",oh,140,0,ACSSF,13252,,,,,39,89,,,,750100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911,911,733,55,0,0,0,0,123,0,0,0,0,0,0,0,0,11295,523,80,443
39089750400,14000US39089750400,"Census Tract 7504, Licking County, Ohio","Census Tract 7504, Licking County, Ohio",oh,140,0,ACSSF,13253,,,,,39,89,,,,750400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264,2246,2091,153,0,0,0,0,2,18,18,0,0,0,0,0,0,31742,911,550,361
39089750700,14000US39089750700,"Census Tract 7507, Licking County, Ohio","Census Tract 7507, Licking County, Ohio",oh,140,0,ACSSF,13254,,,,,39,89,,,,750700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3593,3572,3417,33,0,38,0,0,84,21,21,0,0,0,0,0,0,34833,1550,662,888
39089751000,14000US39089751000,"Census Tract 7510, Licking County, Ohio","Census Tract 7510, Licking County, Ohio",oh,140,0,ACSSF,13255,,,,,39,89,,,,751000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3228,3228,3086,19,0,16,0,0,107,0,0,0,0,0,0,0,0,39703,1038,569,469
39089751300,14000US39089751300,"Census Tract 7513, Licking County, Ohio","Census Tract 7513, Licking County, Ohio",oh,140,0,ACSSF,13256,,,,,39,89,,,,751300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3410,3378,3182,118,0,25,0,0,53,32,10,0,0,0,0,0,22,33797,1490,887,603
39089751600,14000US39089751600,"Census Tract 7516, Licking County, Ohio","Census Tract 7516, Licking County, Ohio",oh,140,0,ACSSF,13257,,,,,39,89,,,,751600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734,3565,3361,118,0,0,0,0,86,169,158,0,0,0,0,0,11,43116,1630,1127,503
39089751900,14000US39089751900,"Census Tract 7519, Licking County, Ohio","Census Tract 7519, Licking County, Ohio",oh,140,0,ACSSF,13258,,,,,39,89,,,,751900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4724,4664,4635,0,0,17,0,0,12,60,60,0,0,0,0,0,0,43112,1927,1293,634
39089752200,14000US39089752200,"Census Tract 7522, Licking County, Ohio","Census Tract 7522, Licking County, Ohio",oh,140,0,ACSSF,13259,,,,,39,89,,,,752200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4835,4683,4505,92,9,0,0,0,77,152,0,0,0,0,0,88,64,34133,1888,1118,770
39089752500,14000US39089752500,"Census Tract 7525, Licking County, Ohio","Census Tract 7525, Licking County, Ohio",oh,140,0,ACSSF,13260,,,,,39,89,,,,752500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3633,3633,3325,102,44,36,0,0,126,0,0,0,0,0,0,0,0,34079,1352,799,553
39089752800,14000US39089752800,"Census Tract 7528, Licking County, Ohio","Census Tract 7528, Licking County, Ohio",oh,140,0,ACSSF,13261,,,,,39,89,,,,752800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5865,5787,5536,162,0,12,0,0,77,78,52,0,0,26,0,0,0,45556,2416,1622,794
39089753100,14000US39089753100,"Census Tract 7531, Licking County, Ohio","Census Tract 7531, Licking County, Ohio",oh,140,0,ACSSF,13262,,,,,39,89,,,,753100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4918,4891,4433,168,0,68,0,0,222,27,27,0,0,0,0,0,0,49915,1809,1228,581
39089753300,14000US39089753300,"Census Tract 7533, Licking County, Ohio","Census Tract 7533, Licking County, Ohio",oh,140,0,ACSSF,13263,,,,,39,89,,,,753300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6606,6580,6073,377,0,0,0,0,130,26,26,0,0,0,0,0,0,47563,2699,1524,1175
39089753600,14000US39089753600,"Census Tract 7536, Licking County, Ohio","Census Tract 7536, Licking County, Ohio",oh,140,0,ACSSF,13264,,,,,39,89,,,,753600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,1979,1961,0,0,0,0,0,18,38,31,0,0,0,0,7,0,58813,828,687,141
39089753900,14000US39089753900,"Census Tract 7539, Licking County, Ohio","Census Tract 7539, Licking County, Ohio",oh,140,0,ACSSF,13265,,,,,39,89,,,,753900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4465,4425,4256,106,0,42,0,0,21,40,15,0,0,0,0,13,12,73681,1857,1522,335
39089754100,14000US39089754100,"Census Tract 7541, Licking County, Ohio","Census Tract 7541, Licking County, Ohio",oh,140,0,ACSSF,13266,,,,,39,89,,,,754100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9641,9572,9203,236,0,70,0,0,63,69,52,0,0,0,0,17,0,49020,4294,2889,1405
39089754400,14000US39089754400,"Census Tract 7544, Licking County, Ohio","Census Tract 7544, Licking County, Ohio",oh,140,0,ACSSF,13267,,,,,39,89,,,,754400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5818,5818,5650,48,0,0,0,0,120,0,0,0,0,0,0,0,0,55101,2098,1850,248
39089754700,14000US39089754700,"Census Tract 7547, Licking County, Ohio","Census Tract 7547, Licking County, Ohio",oh,140,0,ACSSF,13268,,,,,39,89,,,,754700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6940,6895,6777,0,0,2,40,6,70,45,45,0,0,0,0,0,0,47775,2614,2056,558
39089755000,14000US39089755000,"Census Tract 7550, Licking County, Ohio","Census Tract 7550, Licking County, Ohio",oh,140,0,ACSSF,13269,,,,,39,89,,,,755000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6125,6125,6057,21,0,9,0,1,37,0,0,0,0,0,0,0,0,64787,2261,2043,218
39089755300,14000US39089755300,"Census Tract 7553, Licking County, Ohio","Census Tract 7553, Licking County, Ohio",oh,140,0,ACSSF,13270,,,,,39,89,,,,755300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6365,6290,6121,17,3,109,0,0,40,75,33,0,0,0,0,42,0,66964,2358,1860,498
39089755600,14000US39089755600,"Census Tract 7556, Licking County, Ohio","Census Tract 7556, Licking County, Ohio",oh,140,0,ACSSF,13271,,,,,39,89,,,,755600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5280,5280,5148,24,0,23,0,0,85,0,0,0,0,0,0,0,0,65814,1964,1753,211
39089755900,14000US39089755900,"Census Tract 7559, Licking County, Ohio","Census Tract 7559, Licking County, Ohio",oh,140,0,ACSSF,13272,,,,,39,89,,,,755900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5741,5721,5186,414,0,13,0,0,108,20,13,0,0,0,0,0,7,67821,2112,1840,272
39089756200,14000US39089756200,"Census Tract 7562, Licking County, Ohio","Census Tract 7562, Licking County, Ohio",oh,140,0,ACSSF,13273,,,,,39,89,,,,756200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8404,8340,6666,1447,0,105,0,33,89,64,46,0,0,0,0,0,18,77198,3078,2634,444
39089756500,14000US39089756500,"Census Tract 7565, Licking County, Ohio","Census Tract 7565, Licking County, Ohio",oh,140,0,ACSSF,13274,,,,,39,89,,,,756500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3427,3373,3274,45,0,0,0,0,54,54,43,0,0,0,0,11,0,47325,1410,964,446
39089756800,14000US39089756800,"Census Tract 7568, Licking County, Ohio","Census Tract 7568, Licking County, Ohio",oh,140,0,ACSSF,13275,,,,,39,89,,,,756800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7327,7051,6813,71,26,17,0,0,124,276,111,0,17,0,0,12,136,72179,2515,2009,506
39089757100,14000US39089757100,"Census Tract 7571, Licking County, Ohio","Census Tract 7571, Licking County, Ohio",oh,140,0,ACSSF,13276,,,,,39,89,,,,757100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3335,3328,3301,0,10,17,0,0,0,7,7,0,0,0,0,0,0,71406,1179,1075,104
39089757400,14000US39089757400,"Census Tract 7574, Licking County, Ohio","Census Tract 7574, Licking County, Ohio",oh,140,0,ACSSF,13277,,,,,39,89,,,,757400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4871,4807,4740,25,8,0,0,0,34,64,20,0,0,0,0,11,33,65175,1936,1738,198
39089757700,14000US39089757700,"Census Tract 7577, Licking County, Ohio","Census Tract 7577, Licking County, Ohio",oh,140,0,ACSSF,13278,,,,,39,89,,,,757700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8704,8618,7689,242,20,397,0,33,237,86,69,17,0,0,0,0,0,95735,2280,2148,132
39089758000,14000US39089758000,"Census Tract 7580, Licking County, Ohio","Census Tract 7580, Licking County, Ohio",oh,140,0,ACSSF,13279,,,,,39,89,,,,758000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5505,5422,5269,52,0,29,0,0,72,83,60,0,0,0,0,23,0,54754,2012,1582,430
39089758300,14000US39089758300,"Census Tract 7583, Licking County, Ohio","Census Tract 7583, Licking County, Ohio",oh,140,0,ACSSF,13280,,,,,39,89,,,,758300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3083,2948,2795,53,0,70,0,0,30,135,104,0,0,0,0,31,0,30348,1505,998,507
39089758600,14000US39089758600,"Census Tract 7586, Licking County, Ohio","Census Tract 7586, Licking County, Ohio",oh,140,0,ACSSF,13281,,,,,39,89,,,,758600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800,5786,5671,12,56,0,0,0,47,14,0,0,0,0,0,0,14,59179,2305,2082,223
39089758900,14000US39089758900,"Census Tract 7589, Licking County, Ohio","Census Tract 7589, Licking County, Ohio",oh,140,0,ACSSF,13282,,,,,39,89,,,,758900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845,5823,5760,0,0,0,0,0,63,22,5,0,0,0,0,17,0,59351,2119,1854,265
39091983800,14000US39091983800,"Census Tract 9838, Logan County, Ohio","Census Tract 9838, Logan County, Ohio",oh,140,0,ACSSF,13283,,,,,39,91,,,,983800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4378,4378,4304,22,2,0,0,0,50,0,0,0,0,0,0,0,0,52101,1491,1216,275
